LonelyWeekends,intro,A,F:maj,I,maj,1,4,0
LonelyWeekends,intro,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,intro,A,F:maj,I,maj,2,4,0
LonelyWeekends,intro,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,intro,A,F:maj,I,maj,3,4,0
LonelyWeekends,intro,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,intro,A,F:maj,I,maj,4,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,1,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,2,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,3,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,4,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,1,5,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,1,5,0
LonelyWeekends,chorus,A,F:maj,I,maj,2,5,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,2,5,0
LonelyWeekends,chorus,A,F:maj,I,maj,3,5,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,3,5,0
LonelyWeekends,chorus,A,F:maj,I,maj,4,5,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,4,5,0
LonelyWeekends,chorus,A,F:maj,I,maj,5,5,0
LonelyWeekends,verse,A,F:maj,I,maj,1,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,verse,A,F:maj,I,maj,2,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,verse,A,F:maj,I,maj,3,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,verse,A,F:maj,I,maj,4,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,verse,A,F:maj,I,maj,1,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,verse,A,F:maj,I,maj,2,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,verse,A,F:maj,I,maj,3,4,0
LonelyWeekends,verse,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,verse,A,F:maj,I,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,C:7,V,7,1,4,0
LonelyWeekends,bridge,B,C:7,V,7,2,4,0
LonelyWeekends,bridge,B,C:7,V,7,3,4,0
LonelyWeekends,bridge,B,C:7,V,7,4,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,1,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,2,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,3,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,4,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,1,6,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,1,6,0
LonelyWeekends,chorus,A,F:maj,I,maj,2,6,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,2,6,0
LonelyWeekends,chorus,A,F:maj,I,maj,3,6,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,3,6,0
LonelyWeekends,chorus,A,F:maj,I,maj,4,6,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,4,6,0
LonelyWeekends,chorus,A,F:maj,I,maj,5,6,0
LonelyWeekends,chorus,A,F:maj,I,maj,6,6,0
LonelyWeekends,solo,A,F:maj,I,maj,1,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,solo,A,F:maj,I,maj,2,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,solo,A,F:maj,I,maj,3,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,solo,A,F:maj,I,maj,4,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,solo,A,F:maj,I,maj,1,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,solo,A,F:maj,I,maj,2,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,solo,A,F:maj,I,maj,3,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,solo,A,F:maj,I,maj,4,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,solo,A,F:maj,I,maj,1,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,solo,A,F:maj,I,maj,2,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,solo,A,F:maj,I,maj,3,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,solo,A,F:maj,I,maj,4,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,4,4,0
LonelyWeekends,solo,A,F:maj,I,maj,1,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,solo,A,F:maj,I,maj,2,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,2,4,0
LonelyWeekends,solo,A,F:maj,I,maj,3,4,0
LonelyWeekends,solo,A,Bb:maj,IV,maj,3,4,0
LonelyWeekends,solo,A,F:maj,I,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,1,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,2,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,2,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,3,4,0
LonelyWeekends,bridge,B,Bb:maj,IV,maj,4,4,0
LonelyWeekends,bridge,B,Eb:maj,bVII,maj,4,4,0
LonelyWeekends,bridge,B,C:7,V,7,1,4,0
LonelyWeekends,bridge,B,C:7,V,7,2,4,0
LonelyWeekends,bridge,B,C:7,V,7,3,4,0
LonelyWeekends,bridge,B,C:7,V,7,4,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,1,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,1,4,0
LonelyWeekends,chorus,A,F:maj,I,maj,2,4,0
LonelyWeekends,chorus,A,Bb:maj,IV,maj,2,4,0
