SweetSurrender,intro,A',A:maj,I,maj,1,4,0
SweetSurrender,intro,A',B:min(11)/b7,II,min(11)/b7,1,4,0
SweetSurrender,intro,A',A:maj,I,maj,2,4,0
SweetSurrender,intro,A',B:min(11)/b7,II,min(11)/b7,2,4,0
SweetSurrender,intro,A',A:maj,I,maj,3,4,0
SweetSurrender,intro,A',B:min(11)/11,II,min(11)/11,3,4,0
SweetSurrender,intro,A',A:maj,I,maj,4,4,0
SweetSurrender,intro,A',B:min(11)/11,II,min(11)/11,4,4,0
SweetSurrender,verse,A,A:maj,I,maj,1,4,0
SweetSurrender,verse,A,E:11,V,11,1,4,0
SweetSurrender,verse,A,A:maj,I,maj,2,4,0
SweetSurrender,verse,A,E:11,V,11,2,4,0
SweetSurrender,verse,A,A:maj,I,maj,3,4,0
SweetSurrender,verse,A,E:11,V,11,3,4,0
SweetSurrender,verse,A,A:maj7,I,maj7,4,4,0
SweetSurrender,verse,A,A:7,I,7,4,4,0
SweetSurrender,verse,A,D:maj,IV,maj,1,4,0
SweetSurrender,verse,A,E:maj,V,maj,1,4,0
SweetSurrender,verse,A,D:maj,IV,maj,2,4,0
SweetSurrender,verse,A,E:maj,V,maj,2,4,0
SweetSurrender,verse,A,A:maj,I,maj,3,4,0
SweetSurrender,verse,A,E:11,V,11,3,4,0
SweetSurrender,verse,A,A:maj,I,maj,4,4,0
SweetSurrender,verse,A,E:11,V,11,4,4,0
SweetSurrender,verse,A,A:maj,I,maj,1,4,0
SweetSurrender,verse,A,E:11,V,11,1,4,0
SweetSurrender,verse,A,A:maj,I,maj,2,4,0
SweetSurrender,verse,A,E:11,V,11,2,4,0
SweetSurrender,verse,A,A:maj,I,maj,3,4,0
SweetSurrender,verse,A,E:11,V,11,3,4,0
SweetSurrender,verse,A,A:maj7,I,maj7,4,4,0
SweetSurrender,verse,A,A:7,I,7,4,4,0
SweetSurrender,verse,A,D:maj,IV,maj,1,4,0
SweetSurrender,verse,A,E:maj,V,maj,1,4,0
SweetSurrender,verse,A,D:maj,IV,maj,2,4,0
SweetSurrender,verse,A,E:maj,V,maj,2,4,0
SweetSurrender,verse,A,F#:min,VI,min,3,4,0
SweetSurrender,verse,A,F#:min,VI,min,4,4,0
SweetSurrender,verse,A,E:maj,V,maj,4,4,0
SweetSurrender,bridge,B,D:maj,IV,maj,1,4,0
SweetSurrender,bridge,B,E:maj/b7,V,maj/b7,1,4,0
SweetSurrender,bridge,B,A:maj/3,I,maj/3,2,4,0
SweetSurrender,bridge,B,A:maj/b7,I,maj/b7,2,4,0
SweetSurrender,bridge,B,D:maj/3,IV,maj/3,3,4,0
SweetSurrender,bridge,B,E:maj,V,maj,3,4,0
SweetSurrender,bridge,B,F#:min,VI,min,4,4,0
SweetSurrender,bridge,B,D:maj,IV,maj,1,4,0
SweetSurrender,bridge,B,E:maj/b7,V,maj/b7,1,4,0
SweetSurrender,bridge,B,A:maj/3,I,maj/3,2,4,0
SweetSurrender,bridge,B,A:7,I,7,2,4,0
SweetSurrender,bridge,B,D:maj,IV,maj,3,4,0
SweetSurrender,bridge,B,E:maj,V,maj,3,4,0
SweetSurrender,bridge,B,D:maj,IV,maj,4,4,0
SweetSurrender,bridge,B,E:maj,V,maj,4,4,0
SweetSurrender,verse,A,A:maj,I,maj,1,4,0
SweetSurrender,verse,A,E:11,V,11,1,4,0
SweetSurrender,verse,A,A:maj,I,maj,2,4,0
SweetSurrender,verse,A,E:11,V,11,2,4,0
SweetSurrender,verse,A,A:maj,I,maj,3,4,0
SweetSurrender,verse,A,E:11,V,11,3,4,0
