She'sALady,intro,A,Z,NonHarmonic,NonHarmonic,0,0,0
She'sALady,intro,A,E:min,II,min,1,4,0
She'sALady,intro,A,E:min,II,min,2,4,0
She'sALady,intro,A,E:min,II,min,3,4,0
She'sALady,verse,B,E:min,II,min,4,4,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,E:min,II,min,2,4,0
She'sALady,verse,B,D:maj7,I,maj7,3,4,0
She'sALady,verse,B,D:maj7,I,maj7,4,4,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,E:min,II,min,2,4,0
She'sALady,verse,B,D:maj7,I,maj7,3,4,0
She'sALady,chorus,C,D:maj7,I,maj7,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,D:maj7,I,maj7,3,4,0
She'sALady,chorus,C,D:maj7,I,maj7,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,B:min,VI,min,3,4,0
She'sALady,verse,B,B:min,VI,min,4,4,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,E:min,II,min,2,4,0
She'sALady,verse,B,D:maj7,I,maj7,3,4,0
She'sALady,verse,B,D:maj7,I,maj7,4,4,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,E:min,II,min,2,4,0
She'sALady,verse,B,D:maj7,I,maj7,3,4,0
She'sALady,chorus,C,D:maj7,I,maj7,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,D:maj7,I,maj7,3,4,0
She'sALady,chorus,C,D:maj7,I,maj7,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,B:min,VI,min,3,4,0
She'sALady,bridge,D,B:min,VI,min,4,4,0
She'sALady,bridge,D,Bb:maj,I,maj,1,4,0
She'sALady,bridge,D,F:maj/3,V,maj/3,1,4,0
She'sALady,bridge,D,Eb:maj,IV,maj,2,4,0
She'sALady,bridge,D,Bb:maj,I,maj,2,4,0
She'sALady,bridge,D,Bb:maj,I,maj,3,4,0
She'sALady,bridge,D,F:maj/3,V,maj/3,3,4,0
She'sALady,bridge,D,Eb:maj,IV,maj,4,4,0
She'sALady,bridge,D,Bb:maj,I,maj,4,4,0
She'sALady,bridge,D,Bb:maj,I,maj,1,4,0
She'sALady,bridge,D,F:maj/3,V,maj/3,1,4,0
She'sALady,bridge,D,Eb:maj,IV,maj,2,4,0
She'sALady,bridge,D,Bb:maj,I,maj,2,4,0
She'sALady,bridge,D,Bb:maj,I,maj,3,4,0
She'sALady,bridge,D,F:maj/3,V,maj/3,3,4,0
She'sALady,bridge,D,Eb:maj,IV,maj,4,4,0
She'sALady,bridge,D,G:maj,VI,maj,1,3,0
She'sALady,bridge,D,A:maj,VII,maj,2,3,0
She'sALady,verse,B,A:maj,VII,maj,3,3,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,verse,B,D:maj7,I,maj7,3,4,0
She'sALady,verse,B,D:maj7,I,maj7,4,4,0
She'sALady,verse,B,E:min,II,min,1,4,0
She'sALady,verse,B,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,verse,B,B:min,VI,min,3,4,0
She'sALady,chorus,C,B:min,VI,min,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,D:maj7,I,maj7,3,4,0
She'sALady,chorus,C,D:maj7,I,maj7,4,4,0
She'sALady,chorus,C,E:min,II,min,1,4,0
She'sALady,chorus,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,chorus,C,B:min,VI,min,3,4,0
She'sALady,outro,C,B:min,VI,min,4,4,0
She'sALady,outro,C,E:min,II,min,1,4,0
She'sALady,outro,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,outro,C,D:maj7,I,maj7,3,4,0
She'sALady,outro,C,D:maj7,I,maj7,4,4,0
She'sALady,outro,C,E:min,II,min,1,4,0
She'sALady,outro,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,outro,C,D:maj7,I,maj7,3,4,0
She'sALady,outro,C,D:maj7,I,maj7,4,4,0
She'sALady,outro,C,E:min,II,min,1,4,0
She'sALady,outro,C,"A:sus4(b7,9)",V,"sus4(b7,9)",2,4,0
She'sALady,outro,C,B:min,VI,min,3,4,0
She'sALady,outro,C,B:min,VI,min,4,4,0
ThatGirl,intro,A,N,NonHarmonic,NonHarmonic,1,4,0
ThatGirl,intro,A,N,NonHarmonic,NonHarmonic,2,4,0
ThatGirl,intro,A,N,NonHarmonic,NonHarmonic,3,4,0
ThatGirl,intro,A,Ab:min,I,min,4,4,0
ThatGirl,intro,A,Eb:7(#9),V,7(#9),4,4,0
ThatGirl,instrumental,B,Ab:min9,I,min9,1,4,0
ThatGirl,instrumental,B,Ab:min6,I,min6,2,4,0
ThatGirl,instrumental,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,instrumental,B,Db:min9,IV,min9,4,4,0
ThatGirl,instrumental,B,Ab:min7,I,min7,4,4,0
ThatGirl,instrumental,B,Ab:min9,I,min9,1,4,0
ThatGirl,instrumental,B,Ab:min6,I,min6,2,4,0
ThatGirl,instrumental,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,instrumental,B,Db:min9,IV,min9,4,4,0
ThatGirl,instrumental,B,Ab:min7,I,min7,4,4,0
ThatGirl,verse,B,Ab:min9,I,min9,1,4,0
ThatGirl,verse,B,Ab:min6,I,min6,2,4,0
ThatGirl,verse,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,verse,B,Db:min9,IV,min9,4,4,0
ThatGirl,verse,B,Ab:min7,I,min7,4,4,0
ThatGirl,verse,B,Ab:min9,I,min9,1,4,0
ThatGirl,verse,B,Ab:min6,I,min6,2,4,0
ThatGirl,verse,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,verse,B,Db:min9,IV,min9,4,4,0
ThatGirl,verse,B,Ab:min7,I,min7,4,4,0
ThatGirl,pre-chorus,C,Gb:maj,bVII,maj,1,4,0
ThatGirl,pre-chorus,C,Db:min7,IV,min7,2,4,0
ThatGirl,pre-chorus,C,Bb:min7,II,min7,3,4,0
ThatGirl,pre-chorus,C,Eb:7(b13),V,7(b13),3,4,0
ThatGirl,pre-chorus,C,Ab:min9,I,min9,4,4,0
ThatGirl,pre-chorus,C,G:maj7/9,VII,maj7/9,1,4,0
ThatGirl,pre-chorus,C,D:maj9,bV,maj9,2,4,0
ThatGirl,pre-chorus,C,G:maj9,VII,maj9,3,4,0
ThatGirl,pre-chorus,C,C:maj/#11,III,maj/#11,3,4,0
ThatGirl,pre-chorus,C,C:maj/#11,III,maj/#11,4,4,0
ThatGirl,pre-chorus,C,D:maj/3,bV,maj/3,4,4,0
ThatGirl,pre-chorus,C,E:maj/3,bVI,maj/3,4,4,0
ThatGirl,verse,B,Ab:min9,I,min9,1,4,0
ThatGirl,verse,B,Ab:min6,I,min6,2,4,0
ThatGirl,verse,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,verse,B,Db:min9,IV,min9,4,4,0
ThatGirl,verse,B,Ab:min7,I,min7,4,4,0
ThatGirl,verse,B,Ab:min9,I,min9,1,4,0
ThatGirl,verse,B,Ab:min6,I,min6,2,4,0
ThatGirl,verse,B,Ab:min(b13),I,min(b13),3,4,0
ThatGirl,verse,B,Db:min9,IV,min9,4,4,0
ThatGirl,verse,B,Ab:min7,I,min7,4,4,0
ThatGirl,pre-chorus,C,Gb:maj,bVII,maj,1,4,0
ThatGirl,pre-chorus,C,Db:min7,IV,min7,2,4,0
ThatGirl,pre-chorus,C,Bb:min7,II,min7,3,4,0
ThatGirl,pre-chorus,C,Eb:7(b13),V,7(b13),3,4,0
ThatGirl,pre-chorus,C,Ab:min9,I,min9,4,4,0
ThatGirl,pre-chorus,C,G:maj7/9,VII,maj7/9,1,4,0
ThatGirl,pre-chorus,C,D:maj9,bV,maj9,2,4,0
ThatGirl,pre-chorus,C,G:maj9,VII,maj9,3,4,0
ThatGirl,pre-chorus,C,C:maj/#11,III,maj/#11,3,4,0
ThatGirl,pre-chorus,C,C:maj/#11,III,maj/#11,4,4,0
ThatGirl,pre-chorus,C,D:maj/3,bV,maj/3,4,4,0
ThatGirl,pre-chorus,C,E:maj/3,bVI,maj/3,4,4,0
ThatGirl,chorus,D,Eb:min/b7,V,min/b7,1,4,0
ThatGirl,chorus,D,Db:maj6/5,IV,maj6/5,2,4,0
ThatGirl,chorus,D,Db:sus4(b7),IV,sus4(b7),3,4,0
ThatGirl,chorus,D,Gb:maj7/9,bVII,maj7/9,4,4,0
ThatGirl,chorus,D,A:min6,bII,min6,4,4,0
ThatGirl,chorus,D,Eb:min/b7,V,min/b7,1,4,0
ThatGirl,chorus,D,Db:maj6/5,IV,maj6/5,2,4,0
ThatGirl,chorus,D,Db:sus4(b7),IV,sus4(b7),3,4,0
ThatGirl,chorus,D,Gb:maj7/9,bVII,maj7/9,4,4,0
ThatGirl,chorus,D,A:min6,bII,min6,4,4,0
ThatGirl,bridge,E,Db:min9,IV,min9,1,2,0
ThatGirl,bridge,E,Bb:hdim7,II,hdim7,2,2,0
ThatGirl,bridge,E,"Eb:7(b13,#9)",V,"7(b13,#9)",2,2,0
ThatGirl,bridge,E,Db:hdim7,IV,hdim7,1,4,0
ThatGirl,bridge,E,E:min7/5,bVI,min7/5,2,4,0
ThatGirl,bridge,E,Db:hdim7,IV,hdim7,3,4,0
ThatGirl,bridge,E,E:min7/5,bVI,min7/5,4,4,0
